Season,Teams,Pitcher,IP,H,R,ER,BB,K,HR,ERA
2019,CIN,M. Wisler,2,4,3,3,0,4,1,13.50
2019,CIN,I. Krol,1,2,2,0,0,2,0,0.00
2019,CIN,D. Hernandez,37,57,41,40,21,55,8,9.73
2019,CIN,S. Romano,15,23,14,14,8,19,4,8.40
2019,CIN,R. Stephenson,63,46,32,29,25,83,9,4.14
2019,CIN,M. Lorenzen,73,76,33,31,28,86,9,3.82
2019,CIN,A. Garrett,45,45,22,20,36,80,7,4.00
2019,CIN,A. Powers,2,2,2,2,1,3,0,9.00
2019,CIN,W. Strahan,1,2,2,2,1,0,1,18.00
2019,CIN,A. Orewiler,1,0,0,0,0,0,0,0.00
2019,CIN,T. Mahle,131,142,85,77,34,131,25,5.29
2019,CIN,T. Boyles,1,0,0,0,0,0,0,0.00
2019,CIN,S. Gray,176,125,60,57,68,212,17,2.91
2019,CIN,J. Kuhnel,9,8,5,5,5,10,1,5.00
2019,CIN,J. Herget,5,11,7,7,4,1,3,12.60
2019,CIN,L. Castillo,186,139,76,72,79,226,22,3.48
2019,CIN,C. Reed,6,6,1,1,1,7,0,1.50
2019,CIN,L. Sims,39,31,22,22,19,57,8,5.08
2019,CIN,A. Wood,34,41,25,23,9,30,11,6.09
2019,CIN,J. Peraza,1,1,0,0,0,0,0,0.00
2019,CIN,T. Bauer,55,57,42,40,19,68,12,6.55
2019,CIN,K. Gausman,21,21,11,10,5,29,3,4.29
2019,CIN,K. Farmer,1,1,0,0,0,0,0,0.00
2019,CIN,R.J. Alaniz,9,8,7,7,4,7,0,7.00
2019,CIN,K. Mella,3,5,3,3,2,4,0,9.00
2019,TEX,A. Sampson,127,161,88,84,38,105,29,5.95
2019,TEX,Z. McAllister,1,4,2,1,0,2,0,9.00
2019,TEX,J. Gomez,16,24,16,15,8,17,2,8.44
2019,TEX,T. Phillips,1,4,3,3,1,1,1,27.00
2019,TEX,L. St. John,5,7,4,4,5,6,0,7.20
2019,TEX,D. Smyly,56,78,55,54,39,61,20,8.68
2019,TEX,N. Gardewine,2,2,2,2,2,5,1,9.00
2019,TEX,J. Leclerc,64,52,34,33,40,103,7,4.64
2019,TEX,K. Bird,13,12,11,11,17,11,5,7.62
2019,TEX,J. Hammel,4,6,5,5,2,2,2,11.25
2019,TEX,S. Kelley,42,55,27,26,11,46,12,5.57
2019,TEX,C. Martin,38,38,16,13,5,48,8,3.08
2019,TEX,J. Springs,31,42,27,27,25,34,4,7.84
2019,TEX,J. Medina,1,2,3,3,1,1,0,27.00
2019,TEX,C. Sadzeck,3,2,3,3,2,3,1,9.00
2019,TEX,J. Lemoine,1,1,0,0,0,0,0,0.00
2019,TEX,E. Clase,21,20,8,6,7,22,2,2.57
2019,TEX,M. Davidson,0,3,2,2,0,1,1,0
2019,TEX,D. Evans,0,0,0,0,2,1,0,0
2019,TEX,A. Hernandez,1,1,1,1,1,1,0,9.00
2019,TEX,M. Minor,210,197,90,87,69,207,31,3.73
2019,TEX,W. Benjamin,1,3,3,3,1,1,0,27.00
2019,TEX,J. Jones,0,0,0,0,0,0,0,0
2019,TEX,A.J. Alexy,1,0,0,0,1,2,0,0.00
2019,TEX,L. Lynn,210,197,91,87,61,250,22,3.73
2019,TEX,W. Weickel,2,0,0,0,0,3,0,0.00
2019,TEX,M. Matuella,1,0,0,0,0,0,0,0.00
2019,TEX,J. Beras,1,2,1,1,1,0,1,9.00
2019,TEX,E. Volquez,17,25,16,16,15,13,4,8.47
2019,TEX,B. Martin,56,74,39,34,18,64,7,5.46
2019,TEX,J. Chavez,73,82,48,42,22,72,12,5.18
2019,TEX,K. Dowdy,20,26,20,18,18,17,4,8.10
2019,TEX,S. Miller,41,58,46,42,29,30,8,9.22
2019,TEX,W. Huang,5,8,5,2,5,2,0,3.60
2019,TEX,T. Hearn,0,3,5,4,4,0,0,0
2019,TEX,J. Mathis,2,3,2,2,0,1,1,9.00
2019,TEX,A. Jurado,119,148,94,79,36,81,21,5.97
2019,TEX,D. Carpenter,2,4,4,2,4,2,0,9.00
2019,TEX,J. Palumbo,16,21,17,17,8,21,7,9.56
2019,TEX,P. Valdez,13,17,7,7,9,18,3,4.85
2019,TEX,P. Fairbanks,7,8,10,9,7,15,4,11.57
2019,TEX,J. Biddle,4,4,8,7,5,7,2,15.75
2019,TEX,P. Payano,21,26,17,14,15,17,3,6.00
2019,TEX,T. Guerrieri,23,26,19,17,22,27,3,6.65
2019,TEX,T. Federowicz,1,3,1,1,0,0,1,9.00
2019,TEX,R. Montero,27,23,8,8,5,34,5,2.67
2019,TEX,K. Allard,43,52,26,25,19,33,3,5.23
2019,TEX,I. Gibaut,10,11,7,7,8,14,1,6.30
2019,TEX,B. Burke,26,30,22,22,11,14,6,7.62
2019,TEX,J. Hernandez,14,14,10,8,13,19,3,5.14
2019,TEX,L. Farrell,12,6,4,4,3,12,3,3.00
2019,TEX,Y. Mendez,4,4,3,3,5,8,2,6.75
2019,MIL,B. Woodruff,132,119,55,55,32,160,14,3.75
2019,MIL,J. Barnes,20,24,18,16,11,26,4,7.20
2019,MIL,J. Hader,72,43,27,24,22,141,15,3.00
2019,MIL,T. Archer,2,4,1,1,0,4,0,4.50
2019,MIL,J. Jackson,28,26,18,18,19,50,6,5.79
2019,MIL,C. Burnes,52,77,55,51,22,84,18,8.83
2019,MIL,J. Petricka,10,8,4,4,8,5,0,3.60
2019,MIL,R. Benoit,2,6,4,4,0,2,1,18.00
2019,MIL,T. Williams,16,22,17,16,8,18,1,9.00
2019,MIL,L. Barker,1,1,0,0,0,1,0,0.00
2019,MIL,Z. Davies,161,161,77,66,52,105,20,3.69
2019,MIL,A. Kenilvort,0,0,0,0,0,1,0,0
2019,MIL,D. Guerra,1,4,4,4,0,1,1,36.00
2019,MIL,N. Griep,1,0,0,0,1,1,0,0.00
2019,MIL,B. Smith,15,16,11,11,10,17,3,6.60
2019,MIL,B. Derby,4,2,0,0,0,1,0,0.00
2019,MIL,J. Guerra,75,58,36,33,37,80,11,3.96
2019,MIL,A. Claudio,49,59,30,29,24,47,8,5.33
2019,MIL,M. Diplan,2,5,4,4,3,3,2,18.00
2019,MIL,D. Brown,2,1,0,0,1,2,0,0.00
2019,MIL,C. Beckman,1,2,2,1,0,1,0,9.00
2019,MIL,F. Peralta,82,90,59,51,38,121,15,5.60
2019,MIL,M. Hardy,0,0,0,0,1,0,0,0
2019,MIL,C. Anderson,137,127,67,65,50,126,23,4.27
2019,MIL,M. Albers,50,53,34,34,30,57,8,6.12
2019,MIL,J. Olczak,1,1,0,0,1,1,0,0.00
2019,MIL,A. Wilson,9,16,13,13,10,15,3,13.00
2019,MIL,M. Sanchez,0,0,0,0,0,0,0,0
2019,MIL,Z. Brown,3,4,2,1,1,5,0,3.00
2019,MIL,A. Perdomo,1,1,0,0,0,1,0,0.00
2019,MIL,J. Chacin,86,99,61,57,39,80,19,5.97
2019,MIL,A. Wilkerson,14,25,13,13,9,11,4,8.36
2019,MIL,J. Jeffress,47,54,32,29,17,46,5,5.55
2019,MIL,D. Hart,6,4,0,0,4,3,0,0.00
2019,MIL,A. Houser,109,101,49,46,37,117,14,3.80
2019,MIL,G. Gonzalez,84,76,36,34,37,78,9,3.64
2019,MIL,H. Perez,3,2,1,1,2,1,1,3.00
2019,MIL,J. Nelson,21,25,18,17,17,26,4,7.29
2019,MIL,J. Lyles,57,43,19,16,22,56,9,2.53
2019,MIL,D. Pomeranz,23,16,7,7,8,47,4,2.74
2019,MIL,J. Faria,8,18,12,11,5,8,3,12.38
2019,MIL,D. Williams,12,18,9,6,6,14,2,4.50
2019,MIL,R. Black,12,10,8,8,8,13,4,6.00
2019,MIL,B. Suter,19,11,1,1,1,15,1,0.47
2019,SD,M. Strahm,117,126,61,60,23,128,22,4.62
2019,SD,G. Reyes,22,32,30,30,13,39,5,12.27
2019,SD,C. Stammen,75,83,38,32,15,75,13,3.84
2019,SD,S. Solís,2,2,4,4,1,5,1,18.00
2019,SD,P. Maton,24,37,23,21,6,23,6,7.88
2019,SD,R. Stock,12,15,14,12,8,23,2,9.00
2019,SD,E. Lauer,150,160,82,74,52,142,20,4.44
2019,SD,A. Loup,4,2,0,0,1,6,0,0.00
2019,SD,B. Wieck,21,29,20,19,9,37,7,8.14
2019,SD,B. Mitchell,3,3,1,1,3,1,0,3.00
2019,SD,L. Perdomo,65,73,39,37,19,57,7,5.12
2019,SD,J. Lucchesi,164,148,80,78,58,161,24,4.28
2019,SD,T. Wingenter,50,36,32,32,32,78,5,5.76
2019,SD,K. Yates,60,43,16,10,13,102,3,1.50
2019,SD,A. Warren,26,30,18,17,12,25,9,5.88
2019,SD,L. Allen,25,39,26,25,13,15,5,9.00
2019,SD,C. Quantrill,100,110,68,59,30,90,15,5.31
2019,SD,T. Radke,1,4,2,2,1,2,0,18.00
2019,SD,T. Colletti,2,4,3,3,2,2,0,13.50
2019,SD,C. Belen,1,1,0,0,0,2,0,0.00
2019,SD,C. Paddack,138,108,58,52,32,157,23,3.39
2019,SD,E. Yardley,10,12,5,3,3,8,1,2.70
2019,SD,P. Rodriguez,1,0,0,0,0,0,0,0.00
2019,SD,T. Higgins,1,0,0,0,1,1,0,0.00
2019,SD,C. Torres,1,0,0,0,1,3,0,0.00
2019,SD,N. Margevicius,54,73,46,43,19,42,12,7.17
2019,SD,R. Erlin,51,72,36,33,15,52,6,5.82
2019,SD,M. Wisler,26,34,17,17,10,34,5,5.88
2019,SD,P. Avila,5,4,1,1,2,5,0,1.80
2019,SD,T. France,2,2,1,1,0,0,1,4.50
2019,SD,M. Diaz,5,9,5,5,1,4,1,9.00
2019,SD,D. Lamet,73,62,38,33,30,105,12,4.07
2019,SD,A. Munoz,20,16,10,10,11,30,2,4.50
2019,SD,A. Morejon,7,15,9,9,3,9,1,11.57
2019,SD,M. Baez,26,25,10,10,14,28,3,3.46
2019,SD,J. Castillo,0,0,0,0,1,2,0,0
2019,SD,C. Edwards Jr.,1,4,6,6,4,2,0,54.00
2019,SD,I. Kinsler,1,1,0,0,2,0,0,0.00
2019,SD,D. Bednar,9,10,8,8,5,14,3,8.00
2019,SD,J. Guerra,7,7,5,5,3,6,3,6.43
2019,SD,R. Bolanos,19,17,13,13,12,19,3,6.16
2019,SD,G. Richards,7,10,8,8,6,11,2,10.29
2019,BOS,R. Porcello,178,206,117,110,46,147,33,5.56
2019,BOS,J. Mejia,2,6,4,4,0,3,0,18.00
2019,BOS,H. Hembree,35,39,27,24,20,48,9,6.17
2019,BOS,B. Poyner,12,11,9,9,5,14,2,6.75
2019,BOS,H. Velazquez,57,61,41,35,30,50,8,5.53
2019,BOS,D. Hernandez,29,29,19,16,29,59,1,4.97
2019,BOS,M. Barnes,57,51,29,27,38,114,8,4.26
2019,BOS,T. Thornburg,19,22,17,16,13,25,4,7.58
2019,BOS,C. Brewer,47,61,26,25,34,56,6,4.79
2019,BOS,M. Walden,71,62,38,33,32,79,6,4.18
2019,BOS,D. Feltman,2,1,2,2,0,2,1,9.00
2019,BOS,D. Runzler,1,0,2,2,3,2,0,18.00
2019,BOS,T. Kelley,5,12,8,8,6,7,2,14.40
2019,BOS,R. Brasier,50,52,33,30,21,64,9,5.40
2019,BOS,B. Workman,68,32,20,17,45,109,1,2.25
2019,BOS,A. Schwaab,1,2,0,0,0,1,0,0.00
2019,BOS,A. Lau,1,4,3,3,1,2,0,27.00
2019,BOS,H. Smith,0,2,2,2,3,1,0,0
2019,BOS,D. McGrath,0,0,0,0,0,0,0,0
2019,BOS,C. Sale,149,125,80,72,38,224,24,4.35
2019,BOS,B. Johnson,38,57,29,27,25,35,6,6.39
2019,BOS,E. Rodriguez,205,203,90,88,79,217,24,3.86
2019,BOS,D. Price,108,115,62,56,34,130,16,4.67
2019,BOS,R. Weber,39,49,25,23,8,29,5,5.31
2019,BOS,N. Eovaldi,68,75,47,46,35,75,16,6.09
2019,BOS,E. Nunez,1,1,1,1,0,0,1,9.00
2019,BOS,E. Ramirez,3,4,4,4,1,1,2,12.00
2019,BOS,T. Lakins Sr.,21,23,11,10,10,18,1,4.29
2019,BOS,J. Smith,30,36,22,20,8,29,10,6.00
2019,BOS,J. Taylor,39,40,17,16,16,63,5,3.69
2019,BOS,M. Shawaryn,17,26,22,22,13,29,5,11.65
2019,BOS,S. Wright,6,11,6,6,4,5,3,9.00
2019,BOS,A. Cashner,51,58,39,37,29,42,8,6.53
2019,BOS,J. Chacin,12,16,12,12,7,21,6,9.00
2019,BAL,D. Bundy,167,175,100,91,60,169,30,4.90
2019,BAL,R. Bleier,47,67,34,33,8,31,6,6.32
2019,BAL,T. Scott,31,49,36,33,26,47,9,9.58
2019,BAL,J. Yacabonis,38,57,40,38,27,37,10,9.00
2019,BAL,P. Araujo,3,5,5,5,2,7,2,15.00
2019,BAL,D. Hess,82,97,75,65,31,70,30,7.13
2019,BAL,N. Karns,8,11,2,1,3,6,1,1.12
2019,BAL,M. Castro,62,64,42,38,43,72,10,5.52
2019,BAL,J. Rogers,16,20,17,16,8,5,7,9.00
2019,BAL,D.J. Snelten,0,1,2,2,0,0,1,0
2019,BAL,M. Wright Jr.,15,23,16,16,9,17,6,9.60
2019,BAL,J. Means,156,145,72,66,38,125,26,3.81
2019,BAL,A. Cobb,12,21,16,15,2,8,9,11.25
2019,BAL,T. Chleborad,1,3,4,4,1,1,1,36.00
2019,BAL,M. Givens,58,50,35,32,26,89,13,4.97
2019,BAL,E. Phillips,26,34,20,20,20,43,2,6.92
2019,BAL,J. Flaa,1,0,0,0,0,0,0,0.00
2019,BAL,P. Fry,46,58,41,34,29,57,7,6.65
2019,BAL,L. Gonzalez,1,2,1,1,0,3,0,9.00
2019,BAL,G. Ynoa,108,135,83,75,27,71,31,6.25
2019,BAL,J. Lucas,15,15,13,11,8,17,2,6.60
2019,BAL,A. Cashner,98,88,46,42,29,67,12,3.86
2019,BAL,L. Long,1,2,0,0,0,1,0,0.00
2019,BAL,M. Wotherspoon,5,12,8,8,2,4,2,14.40
2019,BAL,H. Alberto,1,1,2,2,2,0,1,18.00
2019,BAL,D. Straily,45,73,53,52,22,33,22,10.40
2019,BAL,B. Kline,36,44,28,27,19,34,9,6.75
2019,BAL,C. Davis,1,2,1,1,0,1,1,9.00
2019,BAL,J. Sucre,1,0,0,0,0,0,0,0.00
2019,BAL,Y. Ramirez,9,11,9,8,9,11,2,8.00
2019,BAL,S. Armstrong,47,58,32,31,26,60,7,5.94
2019,BAL,L. Ortiz,3,4,4,4,5,3,2,12.00
2019,BAL,S. Gilmartin,2,7,5,5,2,1,2,22.50
2019,BAL,T. Eshelman,33,47,31,26,11,22,12,7.09
2019,BAL,A. Wojciechowski,80,80,46,45,28,80,17,5.06
2019,BAL,S. Wilkerson,5,6,4,4,0,1,2,7.20
2019,BAL,A. Brooks,57,69,43,41,20,39,9,6.47
2019,BAL,D. Tate,18,18,15,15,9,20,3,7.50
2019,BAL,T. Blach,20,32,27,26,13,17,6,11.70
2019,BAL,C. Shepherd,19,23,15,14,6,17,5,6.63
2019,BAL,H. Harvey,6,3,1,1,4,11,1,1.50
2019,BAL,R. Eades,6,7,3,3,4,5,2,4.50
2019,LAA,T. Skaggs,82,78,44,41,28,80,10,4.50
2019,LAA,H. Robles,69,61,21,21,17,79,6,2.74
2019,LAA,A. Hofacket,1,1,2,2,1,0,0,18.00
2019,LAA,T. Buttrey,64,70,34,32,25,89,8,4.50
2019,LAA,J. Anderson,44,43,32,29,33,62,6,5.93
2019,LAA,N. Ramirez,62,61,30,30,21,83,9,4.35
2019,LAA,C. Bedrosian,57,49,30,22,24,66,7,3.47
2019,LAA,J. Jewell,23,29,20,20,8,24,8,7.83
2019,LAA,J. Alexander,2,3,1,1,1,1,0,4.50
2019,LAA,T. Cahill,101,115,72,69,42,85,26,6.15
2019,LAA,L. Garcia,57,62,35,30,34,60,13,4.74
2019,LAA,D. Jennings,1,1,1,1,3,0,0,9.00
2019,LAA,Z. Kelly,1,0,0,0,1,1,0,0.00
2019,LAA,D. Peters,73,89,55,46,28,60,18,5.67
2019,LAA,M. Ramsey,2,2,1,1,0,2,1,4.50
2019,LAA,M. Custred,0,0,0,0,0,0,0,0
2019,LAA,L. Bard,46,45,33,32,15,43,8,6.26
2019,LAA,A. Klonowski,0,0,0,0,0,0,0,0
2019,LAA,J. Beasley,2,5,5,5,4,1,2,22.50
2019,LAA,Z. Ryan,0,0,0,0,1,1,0,0
2019,LAA,C. Allen,22,29,21,21,22,31,9,8.59
2019,LAA,I. Mattson,1,0,0,0,0,1,0,0.00
2019,LAA,J. Gatto,2,3,3,3,1,0,2,13.50
2019,LAA,M. Herrmann,1,0,0,0,0,1,0,0.00
2019,LAA,F. Pena,95,83,57,50,36,110,16,4.74
2019,LAA,W. Jerez,0,0,0,0,0,0,0,0
2019,LAA,J. Rhoades,2,1,0,0,0,3,0,0.00
2019,LAA,J. Walsh,4,5,4,3,8,5,0,6.75
2019,LAA,J. Curtiss,4,2,1,1,5,4,0,2.25
2019,LAA,B. Hanewich,1,0,0,0,0,1,0,0.00
2019,LAA,L. Pena,0,1,1,1,2,1,0,0
2019,LAA,M. Ball,2,4,1,1,1,3,0,4.50
2019,LAA,M. Kaelin,0,0,0,0,0,1,0,0
2019,LAA,P. Sandoval,38,38,29,29,24,43,7,6.87
2019,LAA,A. De Horta,2,4,2,2,2,2,0,9.00
2019,LAA,J. Rodriguez,21,17,6,6,11,16,5,2.57
2019,LAA,M. Harvey,57,63,48,47,29,39,13,7.42
2019,LAA,C. Stratton,28,43,28,28,18,22,6,9.00
2019,LAA,J. Barria,79,92,61,59,27,75,24,6.72
2019,LAA,T. Cole,45,58,35,34,24,50,2,6.80
2019,LAA,S. Freeman,2,3,1,1,2,0,1,4.50
2019,LAA,G. Canning,88,80,46,46,30,96,14,4.70
2019,LAA,A. Heaney,93,93,53,52,30,118,20,5.03
2019,LAA,N. Tropeano,13,18,15,15,6,10,6,10.38
2019,LAA,J. Suarez,77,100,67,64,33,72,23,7.48
2019,LAA,A. Mejia,9,9,6,5,8,13,1,5.00
2019,LAA,J. Ramirez,8,8,4,4,1,4,1,4.50
2019,LAA,M. Del Pozo,6,10,11,11,8,11,3,16.50
2019,LAA,K. Middleton,5,4,1,1,7,6,0,1.80
2019,CLE,C. Carrasco,86,103,51,50,17,108,19,5.23
2019,CLE,N. Ramirez,16,20,12,11,10,22,6,6.19
2019,CLE,D. Otero,27,42,17,16,3,17,6,5.33
2019,CLE,A. Cimber,45,60,29,28,19,43,6,5.60
2019,CLE,M. Peoples,1,1,0,0,0,1,0,0.00
2019,CLE,A. Plutko,109,125,70,68,27,81,23,5.61
2019,CLE,N. Wittgren,51,48,22,18,15,60,10,3.18
2019,CLE,Ó. Perez,27,45,27,25,12,51,5,8.33
2019,CLE,D. DeMasi,1,0,0,0,1,1,0,0.00
2019,CLE,Y. Gomez,1,1,0,0,0,3,0,0.00
2019,CLE,M. Clevinger,130,110,46,43,41,178,12,2.98
2019,CLE,B. Hand,55,56,22,22,19,85,7,3.60
2019,CLE,J. Edwards,7,6,2,2,6,6,2,2.57
2019,CLE,J. Robinson,1,2,3,3,2,2,1,27.00
2019,CLE,A. Angulo,1,1,0,0,0,1,0,0.00
2019,CLE,C. Kluber,39,48,28,25,16,45,4,5.77
2019,CLE,T. Olson,23,34,15,15,17,29,3,5.87
2019,CLE,N. Goody,37,30,18,16,22,51,7,3.89
2019,CLE,M. Solter,1,1,0,0,0,0,0,0.00
2019,CLE,T. Bauer,159,134,81,71,65,192,26,4.02
2019,CLE,B. Bernardino,1,0,0,0,0,1,0,0.00
2019,CLE,D. Speer,1,1,0,0,0,1,0,0.00
2019,CLE,S. Bieber,214,192,89,81,42,265,31,3.41
2019,CLE,L. Eubank,1,0,0,0,1,1,0,0.00
2019,CLE,J. Karinchak,5,3,1,1,1,10,0,1.80
2019,CLE,M. Whitehouse,1,0,0,0,0,2,0,0.00
2019,CLE,B. Krauth,0,1,1,0,0,0,0,0
2019,CLE,J. Rodriguez,45,48,26,24,21,33,5,4.80
2019,CLE,C. Anderson,7,12,9,9,8,9,1,11.57
2019,CLE,K. Plawecki,2,0,0,0,0,0,0,0.00
2019,CLE,T. Clippard,57,38,20,20,15,64,8,3.16
2019,CLE,A.J. Cole,20,31,16,11,8,30,4,4.95
2019,CLE,Josh D. Smith,6,8,5,5,8,12,0,7.50
2019,CLE,Z. Plesac,113,102,52,49,40,88,19,3.90
2019,CLE,A. Civale,56,44,18,15,16,46,4,2.41
2019,CLE,M. Freeman,2,2,2,2,0,0,1,9.00
2019,CLE,D. Salazar,4,4,2,2,3,2,2,4.50
2019,CLE,H. Wood,14,20,9,7,5,15,3,4.50
2019,CLE,L. Allen,2,3,0,0,0,3,0,0.00
2019,CLE,P. Maton,12,4,5,4,6,13,1,3.00
2019,CLE,J. Hoyt,7,6,2,2,2,10,2,2.57
2019,KC,J. Lopez,121,147,100,92,45,111,29,6.84
2019,KC,S. Barlow,64,67,34,34,40,98,7,4.78
2019,KC,I. Kennedy,63,66,24,24,17,76,6,3.43
2019,KC,M. Ynoa,4,1,0,0,1,7,0,0.00
2019,KC,Z. Lovvorn,1,0,0,0,0,0,0,0.00
2019,KC,H. Fillmyer,26,36,25,25,16,19,6,8.65
2019,KC,T. Hill,31,32,17,16,13,41,4,4.65
2019,KC,K. Zimmer,20,29,22,22,20,19,2,9.90
2019,KC,K. McCarthy,55,73,32,30,22,42,4,4.91
2019,KC,H. Bailey,98,95,52,51,41,93,13,4.68
2019,KC,W. Peralta,38,47,29,27,20,26,7,6.39
2019,KC,C. Ellis,2,1,0,0,1,2,0,0.00
2019,KC,B. Keller,167,161,84,81,70,124,17,4.37
2019,KC,J. Diekman,38,34,24,23,24,66,3,5.45
2019,KC,B. Boxberger,25,25,16,16,18,29,3,5.76
2019,KC,J. Junis,178,200,111,105,58,170,32,5.31
2019,KC,K. Lenik,1,0,0,0,0,2,0,0.00
2019,KC,G. Sparkman,135,171,100,95,44,86,31,6.33
2019,KC,R. Lovelady,17,32,18,18,9,18,2,9.53
2019,KC,J. Newberry,28,30,13,13,16,30,7,4.18
2019,KC,D. Duffy,128,125,69,63,46,115,21,4.43
2019,KC,B. Lively,1,3,3,3,0,1,1,27.00
2019,KC,C. Owings,1,6,4,4,1,0,2,36.00
2019,KC,B. Flynn,28,39,18,17,17,22,2,5.46
2019,KC,M. Montgomery,62,78,37,33,21,51,12,4.79
2019,KC,J. Staumont,16,21,13,8,10,15,4,4.50
2019,KC,J. Barnes,10,14,13,12,11,10,4,10.80
2019,KC,E. Skoglund,21,30,21,21,9,4,5,9.00
2019,KC,A. Gordon,2,8,5,5,2,0,1,22.50
2019,KC,H. Arteaga,1,2,1,1,1,0,1,9.00
2019,KC,G. Speier,6,5,6,6,6,10,2,9.00
2019,KC,J. Hahn,3,7,7,7,6,7,1,21.00
2019,KC,R. Rosario,2,3,1,0,0,3,0,0.00
2019,COL,T. Anderson,26,37,32,32,12,30,10,11.08
2019,COL,J. Lawrence,2,4,3,3,2,3,0,13.50
2019,COL,D. Johnson,22,27,15,15,20,25,1,6.14
2019,COL,S. Oberg,54,40,18,14,24,61,5,2.33
2019,COL,H. Musgrave,10,12,5,5,7,18,0,4.50
2019,COL,W. Davis,39,52,43,42,29,43,8,9.69
2019,COL,B. Shaw,65,72,46,45,29,59,12,6.23
2019,COL,J. Tinoco,33,37,23,19,24,28,12,5.18
2019,COL,N. Gonzalez,1,0,0,0,1,1,0,0.00
2019,COL,J. Hoffman,72,82,56,56,34,72,22,7.00
2019,COL,M. Horacek,0,2,0,0,0,1,0,0
2019,COL,S. Oh,17,30,20,20,6,16,6,10.59
2019,COL,C. Estevez,63,70,34,30,23,83,12,4.29
2019,COL,Y. Almonte,30,39,22,21,14,31,7,6.30
2019,COL,K. Freeland,108,132,88,81,40,82,26,6.75
2019,COL,M. Dunn,12,18,14,14,6,16,4,10.50
2019,COL,J. McGee,37,49,28,20,11,35,12,4.86
2019,COL,G. Marquez,174,175,96,92,35,179,29,4.76
2019,COL,R. Garcia,10,14,10,10,9,5,4,9.00
2019,COL,A. Perez,0,0,0,0,0,0,0,0
2019,COL,B. Bowden,1,1,0,0,1,2,0,0.00
2019,COL,J. Gray,148,152,73,67,58,154,21,4.07
2019,COL,D. Holman,1,2,1,1,0,0,0,9.00
2019,COL,T. Culbreth,1,0,0,0,0,1,0,0.00
2019,COL,H. Holder,0,2,0,0,1,1,0,0
2019,COL,J. Diaz,53,56,35,29,20,63,7,4.92
2019,COL,C. Bettis,57,78,47,43,21,42,10,6.79
2019,COL,A. Senzatela,120,161,99,93,57,76,19,6.97
2019,COL,C. Rusin,0,5,4,4,1,0,1,0
2019,COL,P. Lambert,87,119,74,72,36,57,18,7.45
2019,COL,P. Diehl,6,10,6,6,2,8,1,9.00
2019,COL,C. Gonzalez,61,59,39,37,33,46,11,5.46
2019,COL,M. Reynolds,1,2,2,2,1,0,0,18.00
2019,COL,S. Howard,16,21,16,14,10,23,5,7.88
2019,COL,T. Melville,32,34,18,18,14,24,9,5.06
2019,COL,W. Parsons,17,21,17,15,16,14,4,7.94
2019,COL,J. Pazos,8,7,2,2,4,10,1,2.25
2019,COL,I. Desmond,1,1,0,0,0,0,0,0.00
2019,COL,J. Harvey,6,7,5,5,6,6,2,7.50
2019,LAD,D. May,42,44,20,17,8,37,2,3.64
2019,LAD,J. Kelly,48,56,38,32,28,68,7,6.00
2019,LAD,J. Urias,85,66,34,27,28,91,8,2.86
2019,LAD,L. Vasquez,0,2,2,2,2,1,0,0
2019,LAD,S. Allie,1,1,0,0,1,5,0,0.00
2019,LAD,N. Long,1,0,0,0,1,2,0,0.00
2019,LAD,H. Ryu,189,169,59,52,26,169,19,2.48
2019,LAD,P. Baez,65,47,33,25,27,72,7,3.46
2019,LAD,C. Ferguson,40,40,28,26,28,55,8,5.85
2019,LAD,D. Floro,39,54,31,27,15,42,5,6.23
2019,LAD,L. Salow,0,0,0,0,2,1,0,0
2019,LAD,Y. Garcia,57,42,29,26,15,69,15,4.11
2019,LAD,D. Santana,7,9,7,7,6,11,2,9.00
2019,LAD,L. Somsen,1,3,1,1,0,1,0,9.00
2019,LAD,K. Quackenbush,1,1,0,0,0,0,0,0.00
2019,LAD,L. Head,1,2,2,2,1,2,0,18.00
2019,LAD,M. Johnson,0,0,0,0,0,0,0,0
2019,LAD,P. Curry,1,3,2,2,0,1,1,18.00
2019,LAD,B. Stewart,6,14,12,9,4,6,3,13.50
2019,LAD,J. De Fratus,3,3,0,0,0,1,0,0.00
2019,LAD,B. Holmes,2,2,1,1,1,5,1,4.50
2019,LAD,R. Stripling,91,88,42,37,21,93,11,3.66
2019,LAD,S. Alexander,14,17,7,7,7,10,2,4.50
2019,LAD,K. Jansen,61,53,31,28,17,84,9,4.13
2019,LAD,K. Maeda,154,120,73,72,51,178,23,4.21
2019,LAD,J. Grimm,1,1,0,0,1,0,0,0.00
2019,LAD,J. Sheffield,0,2,4,4,1,1,0,0
2019,LAD,J. Schultz,5,6,4,4,3,3,1,7.20
2019,LAD,R. Martin,4,2,0,0,0,2,0,0.00
2019,LAD,W. Buehler,192,158,78,67,43,230,20,3.14
2019,LAD,J. Chargois,19,21,16,15,5,28,4,7.11
2019,LAD,C. Kershaw,183,153,68,65,42,194,30,3.20
2019,LAD,R. Hill,60,50,21,17,22,74,10,2.55
2019,LAD,J. Sborz,9,10,8,8,4,7,2,8.00
2019,LAD,T. Gonsolin,40,26,15,13,15,37,4,2.92
2019,LAD,Z. Rosscup,2,6,3,2,3,4,1,9.00
2019,LAD,C. Sadler,24,25,9,7,8,20,3,2.62
2019,LAD,A. Kolarek,5,9,3,1,2,11,1,1.80
2019,CHC,C. Hamels,151,151,69,65,58,150,20,3.87
