Season,Teams,Hitter,AB,R,H,RBI,BB,K,SLG,AVG,OBP
2019,TOR,R. Tepera,0,0,0,0,0,0,0,0,0
2019,TOR,D. Law,0,0,0,0,0,0,0,0,0
2019,TOR,E. Luciano,1,0,0,0,0,1,0.000,0.000,0.000
2019,TOR,S. Gaviglio,0,0,0,0,0,0,0,0,0
2019,TOR,M. Stroman,2,0,0,0,0,2,0.000,0.000,0.000
2019,TOR,A. Sanchez,2,0,0,0,0,0,0.000,0.000,0.000
2019,TOR,J. Shafer,0,0,0,0,0,0,0,0,0
2019,TOR,R. McGuire,97,14,29,11,7,18,0.494,0.299,0.387
2019,TOR,D. Fisher,93,14,15,12,14,43,0.381,0.161,0.271
2019,TOR,B. Boshers,0,0,0,0,0,0,0,0,0
2019,TOR,S. Reid-Foley,1,0,0,0,0,1,0.000,0.000,0.000
2019,TOR,N. Ramirez,0,0,0,0,0,0,0,0,0
2019,TOR,J. Adam,0,0,0,0,0,0,0,0,0
2019,TOR,W. Font,0,0,0,0,0,0,0,0,0
2019,TOR,Z. Godley,1,0,0,0,0,1,0.000,0.000,0.000
2019,TOR,J. Waguespack,2,0,0,0,1,2,0.000,0.000,0.000
2019,TOR,B. Taylor,2,0,0,0,0,1,0.417,0.000,0.000
2019,TOR,T.J. Zeuch,1,0,0,0,0,1,0.000,0.000,0.000
2019,TOR,J. Romano,0,0,0,0,0,0,0,0,0
2019,TOR,B. Valera,15,2,4,3,0,2,0.304,0.267,0.353
2019,ARI,W. Flores,278,31,86,37,17,34,0.403,0.309,0.379
2019,ARI,Y. Lopez,0,0,0,0,0,0,0,0,0
2019,ARI,P. Smith,6,2,2,2,0,1,0.567,0.333,0.500
2019,ARI,I. Vargas,215,25,57,25,9,24,0.398,0.265,0.342
2019,ARI,A. Rosario,0,0,0,0,0,0,0,0,0
2019,ARI,D. Ellis,6,0,0,0,1,0,0.000,0.000,0.000
2019,ARI,K. McCanna,0,0,0,0,0,0,0,0,0
2019,ARI,K. Marte,584,97,190,93,53,90,0.523,0.325,0.421
2019,ARI,G. Perdomo,3,1,2,0,0,1,1.889,0.667,0.750
2019,ARI,C. Walker,539,91,141,73,70,157,0.549,0.262,0.368
2019,ARI,J. McCarthy,3,0,1,1,0,1,0.611,0.333,0.333
2019,ARI,S. Souza Jr.,11,3,3,0,1,3,0.390,0.273,0.429
2019,ARI,A. Bradley,1,0,0,0,0,1,0.000,0.000,0.000
2019,ARI,J. Querecuto,4,0,1,0,0,0,0.353,0.250,0.250
2019,ARI,S. Brito,9,2,2,2,1,6,0.198,0.222,0.364
2019,ARI,T. Snider,2,1,2,0,1,0,0.633,1.000,1.000
2019,ARI,M. Szczur,12,1,5,1,0,1,0.298,0.417,0.462
2019,ARI,C. Duzenack,1,0,0,0,0,0,0.000,0.000,0.000
2019,ARI,A. Avila,169,24,37,30,38,68,0.500,0.219,0.316
2019,ARI,S. Lewis,0,0,0,0,0,0,0,0,0
2019,ARI,T. Holmes,1,1,0,0,1,0,0.000,0.000,0.500
2019,ARI,T. Widener,2,0,0,0,0,1,0.000,0.000,0.000
2019,ARI,L. Weaver,21,2,2,4,0,11,0.565,0.095,0.174
2019,ARI,R. Scott,0,0,0,0,0,0,0,0,0
2019,ARI,A. Thomas,5,1,2,4,0,1,1.250,0.400,0.500
2019,ARI,J. Dyson,414,66,96,28,47,88,0.387,0.232,0.338
2019,ARI,A. Chafin,0,0,0,0,0,0,0,0,0
2019,ARI,E. Escobar,650,94,175,119,51,132,0.502,0.269,0.362
2019,ARI,A. Jones,496,67,128,71,31,105,0.504,0.258,0.346
2019,ARI,D. Peralta,395,49,107,58,37,91,0.516,0.271,0.351
2019,ARI,M. Rzepczynski,0,0,0,0,0,0,0,0,0
2019,ARI,M. Wilson,7,1,1,0,1,3,0.634,0.143,0.250
2019,ARI,J. Lamb,197,28,40,32,33,58,0.364,0.203,0.302
2019,ARI,R. Grotjohn,1,0,0,0,0,0,0.000,0.000,0.000
2019,ARI,N. Ahmed,569,80,145,82,54,116,0.426,0.255,0.347
2019,ARI,R. Martinez,2,0,0,0,0,0,0.000,0.000,0.000
2019,ARI,C. Joseph,41,5,8,3,1,11,0.198,0.195,0.283
2019,ARI,A. Young,25,1,1,0,0,17,0.039,0.040,0.077
2019,ARI,T. Mark,0,0,0,0,0,0,0,0,0
2019,ARI,M. Kelly,55,3,2,2,2,26,0.020,0.036,0.086
2019,ARI,M. Peacock,0,0,0,0,0,0,0,0,0
2019,ARI,B. Jeter,0,0,0,0,0,0,0,0,0
2019,ARI,L. Luetge,0,0,0,0,0,0,0,0,0
2019,ARI,G. Cribbs,7,2,1,0,1,1,0.110,0.143,0.333
2019,ARI,J. Murphy,70,11,15,9,8,30,0.432,0.214,0.321
2019,ARI,M. Koch,7,0,0,0,1,6,0.000,0.000,0.000
2019,ARI,M. Kohn,0,0,0,0,0,0,0,0,0
2019,ARI,M. Herum,1,0,0,0,0,1,0.000,0.000,0.000
2019,ARI,D. Miroglio,2,0,1,0,1,0,0.750,0.500,0.500
2019,ARI,R. Ray,57,1,4,3,0,30,0.042,0.070,0.086
2019,ARI,J. Cintron,1,0,1,0,0,0,1.000,1.000,1.000
2019,ARI,K. Tomlinson,2,0,0,0,1,1,0.111,0.000,0.000
2019,ARI,M. Andriese,6,0,0,0,0,3,0.000,0.000,0.000
2019,ARI,Z. Godley,20,3,4,2,3,9,0.284,0.200,0.304
2019,ARI,J. Caballero,0,0,0,0,0,0,0,0,0
2019,ARI,C. Kelly,318,46,77,47,48,82,0.493,0.242,0.338
2019,ARI,G. Holland,0,0,0,0,0,0,0,0,0
2019,ARI,Y. Hirano,0,0,0,0,0,0,0,0,0
2019,ARI,C. Bartlett,0,0,0,0,0,0,0,0,0
2019,ARI,Z. Greinke,48,7,13,8,2,11,0.839,0.271,0.364
2019,ARI,J. Duplantier,8,1,1,0,0,5,0.031,0.125,0.222
2019,ARI,T. Locastro,212,38,53,17,14,44,0.344,0.250,0.364
2019,ARI,T. Clarke,24,2,6,2,0,10,0.536,0.250,0.308
2019,ARI,B. Swihart,66,9,9,9,4,29,0.308,0.136,0.240
2019,ARI,T.J. McFarland,3,0,0,0,0,3,0.000,0.000,0.000
2019,ARI,J. Sherfy,2,0,0,0,0,2,0.000,0.000,0.000
2019,ARI,K. Cron,71,12,15,16,4,28,0.523,0.211,0.325
2019,ARI,S. Crichton,0,0,0,0,0,0,0,0,0
2019,ARI,D. Leyba,25,6,7,5,4,9,0.426,0.280,0.419
2019,ARI,Y. Tomas,6,0,0,0,0,3,0.000,0.000,0.000
2019,ARI,K. Ginkel,0,0,0,0,0,0,0,0,0
2019,ARI,M. Leake,20,0,1,1,0,11,0.148,0.050,0.050
2019,ARI,Z. Gallen,9,1,1,1,0,3,0.134,0.111,0.200
2019,ARI,J. Rojas,138,17,30,16,18,41,0.356,0.217,0.303
2019,ARI,J. Payamps,0,0,0,0,0,0,0,0,0
2019,ARI,A. Almonte,31,11,9,4,7,8,0.526,0.290,0.476
2019,ARI,T. Walker,0,0,0,0,0,0,0,0,0
2019,CHW,R. Goins,152,14,38,12,17,45,0.516,0.250,0.313
2019,CHW,R. Torres,2,1,2,0,1,0,1.000,1.000,1.000
2019,CHW,J. Rondon,153,10,33,10,12,42,0.343,0.216,0.264
2019,CHW,D.J. Peterson,1,0,0,0,0,0,0.313,0.000,0.000
2019,CHW,N. Delmonico,67,6,13,6,4,26,0.314,0.194,0.260
2019,CHW,G. Sheets,1,0,0,0,0,1,0.000,0.000,0.000
2019,CHW,M. Skole,82,10,18,7,8,32,0.317,0.220,0.304
2019,CHW,B. Guyer,2,0,0,0,0,1,0.348,0.000,0.000
2019,CHW,L. Gonzalez,2,1,2,1,0,0,0.333,1.000,1.000
2019,CHW,P. Tucker,5,1,0,1,1,0,0.268,0.000,0.167
2019,CHW,B. Rutherford,4,1,1,0,0,0,0.315,0.250,0.400
2019,CHW,D. Mendick,47,7,15,7,4,11,0.474,0.319,0.407
2019,CHW,J. Cruz,0,1,0,0,0,0,0,0,0
2019,CHW,A. Engel,243,30,58,28,16,79,0.364,0.239,0.322
2019,CHW,R. Cordell,220,22,50,24,20,70,0.457,0.227,0.298
2019,CHW,A. Gonzalez,5,0,0,0,0,1,0.133,0.000,0.000
2019,CHW,N. Nolan,2,0,0,0,0,1,0.182,0.000,0.000
2019,CHW,L. Garcia,588,99,168,43,22,140,0.385,0.286,0.389
2019,CHW,J. Fisher,1,1,1,2,0,0,0.750,1.000,1.000
2019,CHW,Y. Moncada,532,87,168,81,43,159,0.550,0.316,0.412
2019,CHW,J. Abreu,658,86,186,127,36,159,0.504,0.283,0.366
2019,CHW,Y. Alonso,238,26,44,32,33,57,0.341,0.185,0.265
2019,CHW,C. Dedelow,2,1,0,0,0,1,0.000,0.000,0.333
2019,CHW,J. McCann,455,64,123,60,30,141,0.487,0.270,0.360
2019,CHW,D. Palka,100,6,14,9,9,43,0.070,0.140,0.189
2019,CHW,T. Anderson,515,82,172,56,16,111,0.526,0.334,0.425
2019,CHW,Y. Sanchez,514,59,128,46,46,120,0.292,0.249,0.326
2019,CHW,Y. Mercedes,1,0,0,0,0,1,0.000,0.000,0.000
2019,CHW,L. Curbelo,0,1,0,0,0,0,0,0,0
2019,CHW,I. Dawkins,1,0,0,0,0,0,0.000,0.000,0.000
2019,CHW,W. Castillo,236,21,51,42,16,75,0.340,0.216,0.280
2019,CHW,E. Jimenez,481,71,130,82,33,137,0.435,0.270,0.364
2019,CHW,J. Booker,0,0,0,0,0,0,0,0,0
2019,CHW,J. Jay,168,12,44,9,8,31,0.386,0.262,0.311
2019,CHW,Y. Yrizarri,1,1,1,0,0,0,1.000,1.000,1.000
2019,CHW,Z. Collins,89,11,16,12,16,40,0.317,0.180,0.270
2019,CHW,C. Tilson,150,17,34,12,11,39,0.377,0.227,0.305
2019,CHW,J. Elmore,0,0,0,0,0,0,0,0,0
2019,CHW,L. Robert,3,0,0,0,0,1,0.852,0.000,0.000
2019,CHW,L. Rivera,1,0,0,0,0,0,1.000,0.000,0.000
2019,CHW,N. Madrigal,3,2,2,1,0,0,0.444,0.667,0.800
2019,CHW,S. Walker,3,0,0,0,0,0,0.500,0.000,0.000
2019,CHW,S. Zavala,12,1,1,0,0,9,0.059,0.083,0.154
2019,CHW,J. Minaya,0,0,0,0,0,0,0,0,0
2019,CHW,R. Lopez,4,0,0,0,0,3,0.000,0.000,0.000
2019,CHW,J. Osich,0,0,0,0,0,0,0,0,0
2019,CHW,J. Ruiz,0,0,0,0,0,0,0,0,0
2019,CHW,J. Fry,0,0,0,0,0,0,0,0,0
2019,CHW,A. Colome,0,0,0,0,0,0,0,0,0
2019,CHW,A. Bummer,0,0,0,0,0,0,0,0,0
2019,CHW,D. Covey,2,0,0,0,0,1,0.000,0.000,0.000
2019,CHW,E. Marshall,0,0,0,0,0,0,0,0,0
2019,CHW,M. Banuelos,0,0,0,0,0,0,0,0,0
2019,CHW,T. Vieira,0,0,0,0,0,0,0,0,0
2019,CHW,I. Nova,5,0,0,0,0,4,0.000,0.000,0.000
2019,CHW,L. Giolito,4,0,1,2,0,3,0.125,0.250,0.250
2019,CHW,K. Herrera,0,0,0,0,0,0,0,0,0
2019,CHW,A. Reed,44,1,6,4,4,21,0.274,0.136,0.156
2019,CHW,C. Fulmer,1,0,0,0,0,0,0.000,0.000,0.000
2019,CHW,J. Cordero,0,0,0,0,0,0,0,0,0
2019,CHW,R. Detwiler,2,0,0,0,0,1,0.000,0.000,0.000
2019,CHW,H. Santiago,0,0,0,0,0,0,0,0,0
2019,CIN,J. Winker,355,54,95,43,41,62,0.428,0.268,0.364
2019,CIN,A. Chavez,3,0,1,0,0,2,0.167,0.333,0.333
2019,CIN,S. Schebler,98,13,14,7,15,31,0.292,0.143,0.243
2019,CIN,L. Cedrola,0,0,0,0,0,0,0,0,0
2019,CIN,J. Iglesias,520,67,151,63,21,71,0.423,0.290,0.371
2019,CIN,J. Siri,4,1,2,0,0,1,0.196,0.500,0.600
2019,CIN,E. Suarez,593,90,161,104,70,193,0.505,0.272,0.367
2019,CIN,T. Stephenson,4,0,1,0,1,0,0.273,0.250,0.250
2019,CIN,P. Ervin,241,30,65,23,20,64,0.528,0.270,0.351
2019,CIN,J. VanMeter,235,33,55,23,29,58,0.392,0.234,0.328
2019,CIN,K. Farmer,199,23,46,30,10,65,0.481,0.231,0.311
2019,CIN,G. LaValley,1,0,1,0,1,0,0.750,1.000,1.000
2019,CIN,C. Joe,3,1,1,0,0,1,0.450,0.333,0.500
2019,CIN,N. Crook,2,0,0,0,0,1,0.225,0.000,0.000
2019,CIN,B. Trahan,5,2,1,0,2,2,0.270,0.200,0.429
2019,CIN,T. Roark,35,2,5,2,0,13,0.173,0.143,0.189
2019,CIN,A. Bass,0,0,0,0,0,0,0,0,0
2019,CIN,T. Trammell,0,1,0,0,1,0,0,0,0
2019,CIN,J. Hughes,2,0,0,0,0,1,0.000,0.000,0.000
2019,CIN,S. Johnson,2,1,1,2,0,1,1.667,0.500,0.667
2019,CIN,W. Peralta,0,0,0,0,0,0,0,0,0
2019,CIN,S. Gennett,75,4,17,7,1,21,0.221,0.227,0.266
2019,CIN,B. O'Grady,46,4,9,3,4,19,0.306,0.196,0.260
2019,CIN,J. Votto,534,80,138,47,81,125,0.393,0.258,0.355
2019,CIN,N. Longhi,2,0,0,1,0,1,0.000,0.000,0.000
2019,CIN,M. Kemp,74,5,15,6,1,21,0.258,0.203,0.253
2019,CIN,Y. Puig,383,52,97,62,24,90,0.394,0.253,0.343
2019,CIN,C. Okey,1,0,0,0,0,1,0.182,0.000,0.000
2019,CIN,N. Senzel,379,56,97,42,30,102,0.464,0.256,0.352
2019,CIN,A. Rodriguez,1,0,0,0,0,0,0.222,0.000,0.000
2019,CIN,J. Peraza,389,38,93,38,17,62,0.354,0.239,0.307
2019,CIN,A. Fossas,0,0,0,0,0,0,0,0,0
2019,CIN,A. Zabala,0,0,0,0,0,0,0,0,0
2019,CIN,T. Barnhart,325,33,74,40,46,87,0.341,0.228,0.299
2019,CIN,A. Aquino,211,32,55,47,16,62,0.731,0.261,0.358
2019,CIN,A. DeSclafani,57,0,6,1,0,30,0.122,0.105,0.105
2019,CIN,T. Friedl,1,0,0,0,0,0,0.278,0.000,0.000
2019,CIN,Z. Duke,0,0,0,0,0,0,0,0,0
2019,CIN,R. Iglesias,2,0,0,0,0,1,0.000,0.000,0.000
2019,CIN,K. Wren,1,1,0,0,0,0,0.188,0.000,0.500
2019,CIN,D. Sweet,1,0,0,0,0,1,0.000,0.000,0.000
2019,CIN,S. Fairchild,0,0,0,0,0,0,0,0,0
2019,CIN,Y. Mendoza,0,0,0,0,0,0,0,0,0
2019,CIN,D. Dietrich,261,42,50,45,28,79,0.615,0.192,0.304
2019,CIN,B. Yari,2,1,1,0,2,1,0.500,0.500,0.667
2019,CIN,L. Gonzalez,4,1,2,0,0,0,0.267,0.500,0.600
2019,CIN,C. Casali,214,25,53,34,25,59,0.429,0.248,0.326
2019,CIN,J. Graterol,19,1,4,1,0,4,0.231,0.211,0.250
2019,CIN,B. Bell,2,0,0,0,0,0,0.000,0.000,0.000
2019,CIN,C. Hawkins,4,1,1,2,0,1,1.625,0.250,0.400
2019,CIN,C. Rivero,4,0,1,0,0,1,0.250,0.250,0.250
2019,CIN,J. Patterson,0,0,0,0,0,0,0,0,0
2019,CIN,M. Gordon,2,1,1,0,0,1,0.667,0.500,0.667
2019,CIN,H. Clementina,0,0,0,0,0,0,0,0,0
2019,CIN,A. Lopez,1,0,0,0,0,0,0.000,0.000,0.000
2019,CIN,I. Isabel,0,0,0,0,1,0,0,0,0
2019,CIN,J. India,4,0,0,0,0,2,0.000,0.000,0.000
2019,CIN,M. Hernandez,0,0,0,0,0,0,0,0,0
2019,CIN,C. Colon,14,1,3,1,1,1,0.465,0.214,0.267
2019,CIN,B. Rey,1,0,0,0,0,1,0.000,0.000,0.000
2019,CIN,A. Sugilio,4,0,2,0,0,1,0.600,0.500,0.500
2019,CIN,T. Mahle,35,4,3,0,1,19,0.154,0.086,0.179
2019,CIN,M. Lorenzen,49,7,11,6,5,17,0.378,0.224,0.321
2019,CIN,M. Bowman,1,0,0,0,0,0,0.000,0.000,0.000
2019,CIN,T. Boyles,0,0,0,0,0,0,0,0,0
2019,CIN,L. Lopez,0,0,0,0,0,0,0,0,0
2019,CIN,R. Munroe,2,0,0,0,1,0,0.333,0.000,0.000
2019,CIN,T. Sparks,2,1,1,2,0,0,1.333,0.500,0.667
2019,CIN,D. Lantigua,2,1,1,0,0,0,1.000,0.500,0.667
2019,CIN,R. Ventura,1,0,0,1,1,0,0.000,0.000,0.000
2019,CIN,C. Finol,0,0,0,0,1,0,0,0,0
2019,CIN,M. Wisler,0,0,0,0,0,0,0,0,0
2019,CIN,J. Kuhnel,1,0,0,0,0,0,0.000,0.000,0.000
2019,CIN,B. Stallings,1,0,0,0,0,1,0.000,0.000,0.000
2019,CIN,S. Gray,47,3,7,3,2,20,0.162,0.149,0.200
2019,CIN,C. Brown,1,0,0,0,0,1,0.667,0.000,0.000
2019,CIN,H. Iribarren,1,0,0,1,0,0,0.000,0.000,0.000
2019,CIN,L. Castillo,62,3,6,0,0,32,0.082,0.097,0.138
2019,CIN,A. Garrett,0,0,0,0,0,0,0,0,0
2019,CIN,D. Hernandez,0,0,0,0,0,0,0,0,0
2019,CIN,R. Stephenson,1,0,0,0,0,1,0.000,0.000,0.000
2019,CIN,C. Reed,1,0,0,0,0,1,0.000,0.000,0.000
2019,CIN,L. Sims,8,0,1,0,0,5,0.016,0.125,0.125
2019,CIN,J. Herget,0,0,0,0,0,0,0,0,0
2019,CIN,R. Lavarnway,18,4,5,7,1,5,1.328,0.278,0.409
2019,CIN,S. Romano,2,0,0,0,0,1,0.000,0.000,0.000
2019,CIN,A. Wood,9,0,2,0,0,5,0.113,0.222,0.222
2019,CIN,T. Bauer,14,1,2,0,2,9,0.067,0.143,0.200
2019,CIN,K. Gausman,0,0,0,0,0,0,0,0,0
2019,CIN,F. Galvis,107,12,25,16,7,33,0.610,0.234,0.311
2019,CIN,R.J. Alaniz,1,0,1,1,0,0,1.000,1.000,1.000
2019,CIN,A. Blandino,36,6,9,3,10,14,0.288,0.250,0.357
2019,CIN,K. Mella,1,0,0,0,0,1,0.000,0.000,0.000
2019,TEX,S. Choo,574,95,151,61,82,166,0.488,0.263,0.368
2019,TEX,B. Thompson,8,0,1,0,0,4,0.342,0.125,0.125
2019,TEX,R. Odor,535,78,110,97,53,182,0.375,0.206,0.307
2019,TEX,C. Lopes,0,0,0,0,1,0,0,0,0
2019,TEX,E. Andrus,611,82,168,72,34,98,0.475,0.275,0.361
2019,TEX,F. Chavez,7,0,2,0,0,2,0.167,0.286,0.286
2019,TEX,N. Mazara,442,70,121,70,28,112,0.461,0.274,0.373
2019,TEX,L. Taveras,5,1,1,0,0,1,0.375,0.200,0.333
2019,TEX,A. Cabrera,336,45,77,51,39,87,0.457,0.229,0.320
2019,TEX,R. Dorow,2,0,0,0,0,0,0.262,0.000,0.000
2019,TEX,R. Guzman,265,37,62,38,32,90,0.463,0.234,0.328
2019,TEX,J. Bandy,8,0,0,0,0,4,0.186,0.000,0.000
2019,TEX,H. Pence,297,53,87,59,27,72,0.566,0.293,0.400
2019,TEX,J. Profar,1,0,0,0,0,0,0.000,0.000,0.000
2019,TEX,J. Mathis,236,17,38,13,15,87,0.234,0.161,0.217
2019,TEX,D. Garcia,2,0,0,0,0,0,0.000,0.000,0.000
2019,TEX,D. DeShields,368,44,91,32,38,104,0.331,0.247,0.328
2019,TEX,F. Rollin,3,0,2,2,0,0,0.510,0.667,0.667
2019,TEX,M. De Leon,2,0,2,0,0,0,1.000,1.000,1.000
2019,TEX,M. Davidson,7,0,1,0,0,1,0.453,0.143,0.143
2019,TEX,M. Whatley,2,0,0,0,0,2,0.416,0.000,0.000
2019,TEX,E. White,5,0,2,0,0,3,0.188,0.400,0.400
2019,TEX,D. Santana,484,82,136,82,25,153,0.552,0.281,0.385
2019,TEX,E. Alvarez,1,0,0,0,0,0,0.167,0.000,0.000
2019,TEX,P. Wisdom,34,1,6,1,1,17,0.204,0.176,0.200
2019,TEX,C. LeBlanc,2,0,0,0,0,2,0.000,0.000,0.000
2019,TEX,I. Kiner-Falefa,207,24,50,22,14,50,0.329,0.242,0.320
2019,TEX,S. Huff,4,0,1,0,0,1,0.208,0.250,0.250
2019,TEX,L. Forsythe,326,40,74,40,44,102,0.412,0.227,0.311
2019,TEX,P. Beck,3,1,1,0,0,1,0.440,0.333,0.500
2019,TEX,C. d'Arnaud,8,1,2,0,1,0,0.443,0.250,0.333
2019,TEX,B. Davis,1,0,0,0,0,0,0.000,0.000,0.000
2019,TEX,Z. Granite,8,1,0,0,0,1,0.330,0.000,0.111
2019,TEX,N. Fontana,4,0,0,0,1,3,0.400,0.000,0.000
2019,TEX,J. McReynolds,1,0,0,0,0,1,0.000,0.000,0.000
2019,TEX,J. Altmann,2,1,1,1,0,0,1.350,0.500,0.667
2019,TEX,T. Depreta-Johnson,1,0,1,0,0,0,0.500,1.000,1.000
2019,TEX,M. Novoa,1,0,0,0,0,0,0.000,0.000,0.000
2019,TEX,P. Gonzalez,5,0,2,0,0,2,0.440,0.400,0.400
2019,TEX,C. Seise,7,1,2,1,0,1,0.388,0.286,0.375
2019,TEX,J. Almonte,3,0,0,0,0,0,0.000,0.000,0.000
2019,TEX,S. Apostel,3,1,1,0,0,1,0.333,0.333,0.500
2019,TEX,M. Aparicio,3,1,2,1,0,0,0.667,0.667,0.750
2019,TEX,J. Ornelas,2,0,0,0,0,1,0.000,0.000,0.000
2019,TEX,Y. Pozo,1,0,1,2,0,0,2.000,1.000,1.000
2019,TEX,A. Tejeda,4,1,2,1,0,1,0.222,0.500,0.600
2019,TEX,T. Reed,3,1,2,1,0,0,1.667,0.667,0.750
2019,TEX,Y. Perez,0,0,0,0,0,0,0,0,0
2019,TEX,D. Arias,3,0,0,0,0,0,0.000,0.000,0.000
2019,TEX,J. Gallo,246,54,61,49,52,116,0.622,0.248,0.383
2019,TEX,W. Calhoun,311,51,83,48,23,53,0.578,0.267,0.370
2019,TEX,J. Trevino,122,18,32,13,3,28,0.343,0.262,0.357
2019,TEX,C. Tocci,1,0,1,0,0,0,0.621,1.000,1.000
2019,TEX,B. Revere,1,1,0,0,1,0,0.318,0.000,0.500
2019,TEX,T. Sanchez,1,0,0,0,0,0,0.167,0.000,0.000
2019,TEX,C. Moorman,1,0,0,0,0,0,0.000,0.000,0.000
2019,TEX,J. Leclerc,0,0,0,0,0,0,0,0,0
2019,TEX,M. Minor,9,0,0,0,0,6,0.000,0.000,0.000
2019,TEX,C. Martin,0,0,0,0,0,0,0,0,0
2019,TEX,K. Bird,0,0,0,0,0,0,0,0,0
2019,TEX,L. Lynn,2,0,0,0,0,2,0.000,0.000,0.000
2019,TEX,J. Chavez,2,0,1,0,0,1,0.500,0.500,0.500
2019,TEX,S. Kelley,0,0,0,0,0,0,0,0,0
2019,TEX,A. Sampson,2,0,0,0,0,1,0.000,0.000,0.000
2019,TEX,B. Martin,0,0,0,0,0,0,0,0,0
2019,TEX,K. Dowdy,0,0,0,0,0,0,0,0,0
2019,TEX,A. Jurado,1,0,0,0,0,1,0.000,0.000,0.000
2019,TEX,S. Miller,1,0,0,0,2,1,0.000,0.000,0.000
2019,TEX,T. Federowicz,75,6,12,7,5,31,0.523,0.160,0.222
2019,TEX,J. Springs,0,0,0,0,0,0,0,0,0
2019,TEX,D. Smyly,1,0,0,0,0,1,0.000,0.000,0.000
2019,TEX,P. Fairbanks,0,0,0,0,0,0,0,0,0
2019,TEX,S. Heineman,75,8,16,7,9,20,0.296,0.213,0.289
2019,TEX,E. Clase,0,0,0,0,0,0,0,0,0
2019,TEX,R. Montero,0,0,0,0,0,0,0,0,0
2019,TEX,K. Allard,2,0,0,0,0,0,0.000,0.000,0.000
2019,TEX,P. Payano,1,0,0,0,0,1,0.000,0.000,0.000
2019,TEX,T. Guerrieri,0,0,0,0,0,0,0,0,0
2019,TEX,N. Solak,116,19,34,17,15,29,0.533,0.293,0.393
2019,MIL,H. Perez,247,32,57,20,12,70,0.426,0.231,0.319
2019,MIL,J. Hader,2,0,0,0,0,1,0.000,0.000,0.000
2019,MIL,J. Garcia,1,0,0,0,0,0,0.000,0.000,0.000
2019,MIL,T. Archer,0,0,0,0,0,0,0,0,0
2019,MIL,J. Jackson,2,0,0,0,0,2,0.000,0.000,0.000
2019,MIL,B. Gamel,330,51,84,41,41,107,0.380,0.255,0.354
2019,MIL,D. Fry,5,0,1,0,0,1,0.300,0.200,0.200
2019,MIL,J. Aguilar,235,27,54,35,33,60,0.286,0.230,0.309
2019,MIL,L. Erceg,13,2,3,1,0,1,0.507,0.231,0.333
2019,MIL,M. Pina,167,12,39,26,17,53,0.344,0.234,0.285
2019,MIL,K. Hiura,330,51,98,50,25,113,0.534,0.297,0.391
2019,MIL,T. Shaw,244,24,40,21,37,95,0.308,0.164,0.239
2019,MIL,N. Orf,6,3,0,1,1,2,0.304,0.000,0.333
2019,MIL,E. Thames,415,70,103,65,52,147,0.508,0.248,0.357
2019,MIL,C. Ray,7,1,3,3,2,2,0.521,0.429,0.500
2019,MIL,O. Arcia,514,55,117,61,43,114,0.370,0.228,0.302
2019,MIL,T. Gosewisch,4,1,0,0,3,0,0.341,0.000,0.200
2019,MIL,C. Spangenberg,104,12,26,12,8,38,0.389,0.250,0.328
2019,MIL,T. Lutz,4,1,0,0,0,2,0.059,0.000,0.200
2019,MIL,B. Woodruff,47,1,12,4,1,21,0.535,0.255,0.271
2019,MIL,J. Barnes,0,0,0,0,0,0,0,0,0
2019,MIL,T. Saladino,74,11,11,14,6,28,0.152,0.149,0.259
2019,MIL,R. Benoit,0,0,0,0,0,0,0,0,0
2019,MIL,C. Yelich,499,103,165,99,80,120,0.763,0.331,0.445
2019,MIL,D. Thomas,2,1,0,0,0,2,0.291,0.000,0.333
2019,MIL,R. Braun,468,72,134,76,35,106,0.472,0.286,0.381
2019,MIL,C. McClanahan,1,1,0,0,0,0,0.400,0.000,0.500
2019,MIL,D. Hairston,2,2,0,0,0,2,0.375,0.000,0.500
2019,MIL,Y. Grandal,528,84,131,84,111,143,0.496,0.248,0.351
2019,MIL,M. Moustakas,538,81,139,89,53,101,0.557,0.258,0.355
2019,MIL,T. Williams,1,0,0,0,0,1,0.000,0.000,0.000
2019,MIL,L. Barker,0,0,0,0,0,0,0,0,0
2019,MIL,C. Burnes,7,0,2,0,0,2,0.250,0.286,0.286
2019,MIL,J. Petricka,0,0,0,0,0,0,0,0,0
2019,MIL,L. Cain,577,77,149,48,50,110,0.383,0.258,0.346
2019,MIL,A. Kenilvort,0,0,0,0,0,0,0,0,0
2019,MIL,W. Wilson,4,0,1,0,0,0,0.450,0.250,0.250
2019,MIL,B. Turang,1,0,0,0,0,0,0.286,0.000,0.000
2019,MIL,D. Guerra,0,0,0,0,0,0,0,0,0
2019,MIL,B. Allemand,3,0,0,0,1,0,0.145,0.000,0.000
2019,MIL,N. Griep,0,0,0,0,0,0,0,0,0
2019,MIL,Z. Davies,54,3,8,3,1,26,0.146,0.148,0.193
2019,MIL,J. Hager,1,0,0,0,0,0,0.083,0.000,0.000
2019,MIL,T. Grisham,164,27,39,25,21,51,0.457,0.238,0.346
2019,MIL,C. Hummel,0,0,0,0,1,0,0,0,0
2019,MIL,P. Leonard,1,1,0,0,1,1,0.000,0.000,0.500
2019,MIL,J. Segovia,1,1,1,0,0,0,1.000,1.000,1.000
2019,MIL,P. Henry,0,0,0,0,1,0,0,0,0
2019,MIL,Z. Clark,2,0,0,0,0,2,0.000,0.000,0.000
