team1,team2,team1_pred_score,team2_pred_score,team1_act_score,team2_act_score,date
WSH,NYM,3,4,0,6,04/23/2021
WSH,NYM,5,4,7,1,04/24/2021
WSH,NYM,5,4,0,4,04/25/2021
WSH,TOR,5,4,5,9,04/27/2021
WSH,TOR,5,4,8,2,04/28/2021
WSH,MIA,5,2,2,1,04/30/2021
WSH,MIA,5,3,7,2,05/01/2021
WSH,MIA,5,2,3,1,05/02/2021
WSH,PHI,3,4,2,6,05/11/2021
WSH,PHI,3,4,2,5,05/12/2021
WSH,PHI,3,4,5,1,05/13/2021
WSH,CHC,3,3,3,7,05/17/2021
WSH,CHC,3,3,3,6,05/18/2021
WSH,CHC,3,3,4,3,05/19/2021
WSH,CHC,3,3,2,5,05/20/2021
WSH,PHI,5,4,2,1,06/04/2021
WSH,PHI,5,4,2,5,06/05/2021
WSH,PHI,5,4,6,12,06/06/2021
WSH,SF,5,3,0,1,06/11/2021
WSH,SF,5,3,1,2,06/12/2021
WSH,SF,5,3,5,0,06/13/2021
WSH,NYM,5,4,1,0,06/18/2021
WSH,NYM,5,4,6,2,06/19/2021
WSH,NYM,5,4,5,2,06/20/2021
WSH,PHI,3,4,3,2,06/22/2021
WSH,PHI,3,4,13,12,06/23/2021
WSH,MIA,3,2,7,3,06/24/2021
WSH,MIA,3,2,2,11,06/25/2021
WSH,MIA,3,2,2,3,06/26/2021
WSH,MIA,3,2,5,1,06/27/2021
WSH,NYM,3,5,8,4,06/28/2021
WSH,LAD,3,5,2,6,07/01/2021
WSH,LAD,3,5,5,10,07/02/2021
WSH,LAD,3,5,3,5,07/03/2021
WSH,LAD,3,5,1,5,07/04/2021
WSH,SF,3,3,4,10,07/10/2021
WSH,SF,3,3,1,3,07/11/2021
WSH,MIA,3,2,18,1,07/19/2021
WSH,MIA,3,2,6,3,07/20/2021
WSH,MIA,3,2,1,3,07/21/2021
WSH,PHI,3,4,5,6,07/26/2021
WSH,PHI,3,4,6,4,07/27/2021
WSH,PHI,3,4,3,1,07/29/2021
WSH,CHC,3,3,4,3,07/30/2021
WSH,CHC,3,3,3,6,07/31/2021
WSH,CHC,3,3,6,5,08/01/2021
WSH,PHI,3,4,5,7,08/02/2021
WSH,PHI,3,4,4,5,08/03/2021
WSH,PHI,3,4,5,9,08/04/2021
WSH,PHI,5,2,6,7,08/05/2021
WSH,NYM,3,5,7,8,08/10/2021
WSH,NYM,3,4,4,5,08/12/2021
WSH,TOR,5,4,12,6,08/17/2021
WSH,TOR,5,4,8,5,08/18/2021
WSH,MIA,5,2,5,1,08/24/2021
WSH,MIA,3,2,3,4,08/25/2021
WSH,MIA,3,2,5,7,08/26/2021
WSH,NYM,3,4,2,1,08/27/2021
WSH,NYM,3,4,3,5,08/28/2021
WSH,NYM,3,4,4,9,08/29/2021
WSH,PHI,3,4,4,7,08/30/2021
WSH,PHI,3,4,6,12,08/31/2021
WSH,PHI,3,2,6,7,09/02/2021
WSH,NYM,3,4,2,6,09/03/2021
WSH,NYM,3,4,4,3,09/04/2021
WSH,NYM,3,4,6,13,09/05/2021
WSH,NYM,3,2,4,3,09/06/2021
WSH,MIA,3,2,0,3,09/13/2021
WSH,MIA,3,2,8,2,09/14/2021
WSH,MIA,3,2,6,8,09/15/2021
WSH,COL,3,3,8,9,09/17/2021
WSH,COL,3,3,0,6,09/18/2021
WSH,COL,3,3,3,0,09/19/2021
WSH,MIA,3,2,7,8,09/20/2021
WSH,MIA,3,2,7,1,09/21/2021
WSH,MIA,3,2,7,5,09/22/2021
WSH,COL,3,3,5,4,09/28/2021
WSH,COL,3,3,5,10,09/29/2021
WSH,BOS,3,3,2,4,10/01/2021
WSH,BOS,3,5,3,5,10/02/2021
WSH,BOS,3,5,5,7,10/03/2021
TOR,BOS,4,3,4,3,09/10/2019
TOR,BOS,4,5,8,0,09/11/2019
TOR,BOS,4,5,4,7,09/12/2019
TOR,BOS,4,5,3,5,08/07/2020
TOR,BOS,4,5,2,1,08/08/2020
TOR,BOS,4,5,3,5,08/09/2020
TOR,MIA,4,2,5,4,08/11/2020
TOR,MIA,4,2,11,14,08/12/2020
TOR,PHI,6,2,3,2,08/20/2020
TOR,BOS,2,5,7,9,08/25/2020
TOR,BOS,5,5,9,1,08/26/2020
TOR,MIA,4,2,2,3,09/01/2020
TOR,MIA,4,2,2,1,09/02/2020
TOR,BOS,4,5,6,2,09/03/2020
TOR,BOS,4,5,2,3,09/04/2020
TOR,BOS,4,5,8,9,09/05/2020
TOR,BOS,4,5,10,8,09/06/2020
TOR,NYM,2,5,1,18,09/11/2020
TOR,NYM,4,5,3,2,09/12/2020
TOR,NYM,4,5,7,3,09/13/2020
TOR,PHI,4,4,0,7,09/18/2020
TOR,PHI,4,4,1,3,09/19/2020
TOR,PHI,4,4,6,3,09/20/2020
TOR,BOS,5,5,2,4,04/20/2021
TOR,BOS,5,5,6,3,04/21/2021
TOR,HOU,2,3,4,10,05/08/2021
TOR,HOU,5,3,4,7,05/09/2021
TOR,PHI,4,4,1,5,05/14/2021
TOR,PHI,4,4,4,0,05/15/2021
TOR,PHI,4,4,10,8,05/16/2021
TOR,BOS,3,5,8,0,05/18/2021
TOR,BOS,5,5,3,7,05/19/2021
TOR,BOS,4,5,7,8,05/20/2021
TOR,CLE,2,4,11,2,05/28/2021
TOR,CLE,2,4,5,6,05/30/2021
TOR,MIA,5,2,5,1,06/01/2021
TOR,MIA,2,2,6,5,06/02/2021
TOR,HOU,5,3,1,13,06/04/2021
TOR,HOU,5,3,6,2,06/05/2021
TOR,HOU,2,3,3,6,06/06/2021
TOR,CHW,5,2,1,6,06/09/2021
TOR,CHW,5,2,6,2,06/10/2021
TOR,BOS,4,5,5,6,06/11/2021
TOR,BOS,4,5,7,2,06/12/2021
TOR,BOS,2,5,18,4,06/13/2021
TOR,BOS,5,5,1,2,06/14/2021
TOR,MIA,5,3,2,1,06/22/2021
TOR,MIA,5,2,3,1,06/23/2021
TOR,BOS,2,5,4,13,07/19/2021
TOR,BOS,4,5,4,7,07/21/2021
TOR,NYM,2,4,0,3,07/23/2021
TOR,NYM,4,4,10,3,07/24/2021
TOR,NYM,2,4,4,5,07/25/2021
TOR,BOS,3,5,4,5,07/26/2021
TOR,BOS,2,5,1,4,07/28/2021
TOR,BOS,4,5,13,1,07/29/2021
TOR,CLE,2,3,2,5,08/02/2021
TOR,CLE,2,4,7,2,08/03/2021
TOR,CLE,5,3,8,6,08/04/2021
TOR,CLE,2,3,3,0,08/05/2021
TOR,BOS,2,5,12,4,08/06/2021
TOR,BOS,5,5,1,0,08/07/2021
TOR,BOS,4,5,9,8,08/08/2021
TOR,DET,4,4,1,4,08/20/2021
TOR,DET,4,4,3,0,08/21/2021
TOR,DET,4,4,3,5,08/22/2021
TOR,CHW,4,2,2,1,08/23/2021
TOR,CHW,4,2,2,5,08/24/2021
TOR,CHW,4,2,3,1,08/25/2021
TOR,CHW,4,3,7,10,08/26/2021
TOR,DET,4,4,1,2,08/27/2021
TOR,DET,2,4,3,2,08/28/2021
TOR,DET,2,4,2,1,08/29/2021
TOR,MIN,2,4,3,7,09/17/2021
TOR,MIN,5,4,6,2,09/18/2021
TOR,MIN,5,4,5,3,09/19/2021
TOR,MIN,5,4,2,7,09/23/2021
TOR,MIN,4,4,6,1,09/25/2021
TOR,MIN,4,4,5,2,09/26/2021
NYM,CLE,4,5,9,2,08/20/2019
NYM,CLE,4,5,4,3,08/21/2019
NYM,CLE,4,5,2,0,08/22/2019
NYM,CHC,4,3,2,5,08/27/2019
NYM,CHC,4,3,7,10,08/28/2019
NYM,CHC,4,5,1,4,08/29/2019
NYM,PHI,4,4,11,5,08/30/2019
NYM,PHI,4,2,6,3,08/31/2019
NYM,PHI,4,2,2,5,09/01/2019
NYM,PHI,4,4,5,4,09/06/2019
NYM,PHI,4,4,0,5,09/07/2019
NYM,PHI,4,4,7,10,09/08/2019
NYM,LAD,5,3,2,9,09/13/2019
NYM,LAD,1,4,3,0,09/14/2019
NYM,LAD,4,4,2,3,09/15/2019
NYM,COL,4,3,4,9,09/17/2019
NYM,COL,4,3,6,1,09/18/2019
NYM,MIA,4,2,4,8,09/23/2019
NYM,MIA,4,2,5,4,09/24/2019
NYM,MIA,4,2,10,3,09/25/2019
NYM,MIA,4,2,2,4,09/26/2019
NYM,BOS,4,5,7,4,07/27/2020
NYM,BOS,4,5,8,3,07/28/2020
NYM,BOS,4,5,5,6,07/29/2020
NYM,BOS,4,5,2,4,07/30/2020
NYM,MIA,4,2,3,4,08/07/2020
NYM,MIA,4,2,8,4,08/08/2020
NYM,MIA,4,2,4,2,08/09/2020
NYM,PHI,4,4,5,6,08/14/2020
NYM,PHI,4,4,2,6,08/15/2020
NYM,PHI,4,4,2,6,08/16/2020
NYM,MIA,4,2,11,4,08/17/2020
NYM,MIA,4,2,8,3,08/18/2020
NYM,MIA,4,2,5,3,08/19/2020
NYM,MIA,4,2,0,4,08/25/2020
NYM,MIA,4,2,5,4,08/26/2020
NYM,MIA,4,2,3,5,08/31/2020
NYM,PHI,4,2,3,5,09/04/2020
NYM,PHI,4,2,5,1,09/05/2020
NYM,PHI,4,4,14,1,09/06/2020
NYM,PHI,4,4,8,9,09/07/2020
NYM,PHI,5,4,1,4,09/15/2020
NYM,PHI,4,4,5,4,09/16/2020
NYM,PHI,5,4,10,6,09/17/2020
NYM,PHI,4,4,3,5,04/05/2021
NYM,PHI,4,4,8,4,04/06/2021
NYM,PHI,4,4,2,8,04/07/2021
NYM,MIA,4,2,3,2,04/08/2021
NYM,MIA,4,2,0,3,04/10/2021
NYM,MIA,4,2,6,5,04/11/2021
NYM,PHI,4,4,4,3,04/13/2021
NYM,PHI,4,4,5,1,04/14/2021
NYM,COL,4,3,4,3,04/17/2021
NYM,COL,4,5,2,7,04/18/2021
NYM,CHC,4,1,1,3,04/20/2021
NYM,CHC,4,1,4,16,04/21/2021
NYM,CHC,4,1,3,4,04/22/2021
NYM,BOS,4,5,1,2,04/27/2021
NYM,BOS,4,5,0,1,04/28/2021
NYM,PHI,5,4,1,2,04/30/2021
NYM,PHI,3,4,5,4,05/01/2021
NYM,PHI,2,4,8,7,05/02/2021
NYM,STL,4,4,5,6,05/03/2021
NYM,STL,4,4,1,4,05/05/2021
NYM,STL,4,4,4,1,05/06/2021
NYM,MIA,4,2,6,5,05/21/2021
NYM,MIA,4,2,1,3,05/22/2021
NYM,MIA,4,2,1,5,05/23/2021
NYM,COL,4,3,2,3,05/24/2021
NYM,COL,4,3,3,1,05/25/2021
NYM,COL,4,5,4,2,05/27/2021
NYM,CHC,4,3,5,2,06/14/2021
